rating,is_recommended,helpfulness,total_feedback_count,total_neg_feedback_count,total_pos_feedback_count,skin_tone,eye_color,skin_type,hair_color,product_id,brand_name,price_usd
5,1.0,1.0,4.0,0.0,1.6094379124341003,light,brown,combination,black,P122661,CLINIQUE,26.0
1,0.0,0.888889015,9.0,0.6931471805599453,2.1972245773362196,medium,brown,combination,brown,P447781,Dr. Barbara Sturm,225.0
5,1.0,0.888889015,27.0,1.3862943611198906,3.2188758248682006,light,hazel,combination,gray,P447781,Dr. Barbara Sturm,225.0
5,1.0,0.5,4.0,1.0986122886681098,1.0986122886681098,lightMedium,brown,dry,brown,P447781,Dr. Barbara Sturm,225.0
1,0.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,fairLight,brown,dry,brown,P447781,Dr. Barbara Sturm,225.0
1,0.0,0.888889015,9.0,0.6931471805599453,2.1972245773362196,medium,brown,combination,brown,P464233,Dr. Barbara Sturm,75.0
5,1.0,0.888889015,27.0,1.3862943611198906,3.2188758248682006,light,hazel,combination,gray,P464233,Dr. Barbara Sturm,75.0
5,1.0,0.5,4.0,1.0986122886681098,1.0986122886681098,lightMedium,brown,dry,brown,P464233,Dr. Barbara Sturm,75.0
1,0.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,fairLight,brown,dry,brown,P464233,Dr. Barbara Sturm,75.0
1,0.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,fair,hazel,combination,brown,P440934,Tatcha,24.0
5,1.0,1.0,10.0,0.0,2.3978952727983707,fair,blue,combination,blonde,P440934,Tatcha,24.0
3,0.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,fair,blue,combination,brown,P440934,Tatcha,24.0
5,1.0,1.0,8.0,0.0,2.1972245773362196,fair,blue,combination,brown,P440934,Tatcha,24.0
1,0.0,0.928570986,14.0,0.6931471805599453,2.6390573296152584,lightMedium,blue,combination,blonde,P440934,Tatcha,24.0
4,1.0,0.92592603,27.0,1.0986122886681098,3.258096538021482,fair,blue,combination,red,P440934,Tatcha,24.0
3,0.0,0.918919027,37.0,1.3862943611198906,3.5553480614894135,light,brown,combination,brown,P440934,Tatcha,24.0
4,1.0,0.863636017,22.0,1.3862943611198906,2.995732273553991,fairLight,green,dry,red,P440934,Tatcha,24.0
5,1.0,0.909090996,11.0,0.6931471805599453,2.3978952727983707,fair,blue,dry,blonde,P429516,COOLA,48.0
1,0.0,1.0,8.0,0.0,2.1972245773362196,medium,brown,combination,brown,P429516,COOLA,48.0
2,0.0,0.125,8.0,2.0794415416798357,0.6931471805599453,deep,brown,combination,black,P429516,COOLA,48.0
4,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,fair,brown,combination,brown,P429516,COOLA,48.0
5,1.0,0.571429014,7.0,1.3862943611198906,1.6094379124341003,light,hazel,combination,brown,P429516,COOLA,48.0
3,1.0,0.816326976,49.0,2.302585092994046,3.713572066704308,mediumTan,brown,combination,brown,P471065,Peter Thomas Roth,23.0
4,1.0,1.0,9.0,0.0,2.302585092994046,light,brown,combination,brown,P471065,Peter Thomas Roth,23.0
5,1.0,1.0,6.0,0.0,1.9459101490553132,fair,blue,combination,brown,P471065,Peter Thomas Roth,23.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,medium,green,combination,brown,P471065,Peter Thomas Roth,23.0
5,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,deep,brown,dry,black,P471065,Peter Thomas Roth,23.0
5,1.0,0.888889015,9.0,0.6931471805599453,2.1972245773362196,fair,brown,combination,brown,P4010,Murad,46.0
5,1.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,mediumTan,hazel,normal,black,P4010,Murad,46.0
4,1.0,0.857142985,7.0,0.6931471805599453,1.9459101490553132,light,brown,combination,brown,P4010,Murad,46.0
1,1.0,0.449999988,20.0,2.4849066497880004,2.302585092994046,light,brown,combination,brown,P4010,Murad,46.0
4,1.0,0.928570986,14.0,0.6931471805599453,2.6390573296152584,tan,brown,oily,brown,P4010,Murad,46.0
5,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,light,brown,combination,brown,P456126,MILK MAKEUP,30.0
3,1.0,0.625,8.0,1.3862943611198906,1.791759469228055,rich,brown,dry,black,P456126,MILK MAKEUP,30.0
5,1.0,0.300000012,20.0,2.70805020110221,1.9459101490553132,fairLight,hazel,oily,blonde,P456126,MILK MAKEUP,30.0
5,1.0,1.0,5.0,0.0,1.791759469228055,light,blue,combination,brown,P456126,MILK MAKEUP,30.0
5,1.0,0.714286029,7.0,1.0986122886681098,1.791759469228055,light,brown,normal,blonde,P456126,MILK MAKEUP,30.0
1,0.0,0.777778029,18.0,1.6094379124341003,2.70805020110221,medium,brown,combination,brown,P456126,MILK MAKEUP,30.0
1,0.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,fair,brown,dry,brown,P455369,The INKEY List,15.99
1,0.0,1.0,7.0,0.0,2.0794415416798357,light,green,oily,brown,P455369,The INKEY List,15.99
5,1.0,0.727272987,11.0,1.3862943611198906,2.1972245773362196,light,blue,oily,blonde,P455369,The INKEY List,15.99
3,1.0,0.888889015,9.0,0.6931471805599453,2.1972245773362196,lightMedium,blue,combination,brown,P455369,The INKEY List,15.99
3,1.0,0.941175997,17.0,0.6931471805599453,2.833213344056216,light,brown,dry,blonde,P455369,The INKEY List,15.99
5,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,light,hazel,dry,brown,P455369,The INKEY List,15.99
1,0.0,0.833333015,12.0,1.0986122886681098,2.3978952727983707,lightMedium,green,dry,brown,P455369,The INKEY List,15.99
5,1.0,1.0,15.0,0.0,2.772588722239781,fair,blue,dry,blonde,P455369,The INKEY List,15.99
2,0.0,1.0,5.0,0.0,1.791759469228055,lightMedium,brown,normal,brown,P455369,The INKEY List,15.99
2,0.0,0.75,4.0,0.6931471805599453,1.3862943611198906,medium,brown,combination,black,P455369,The INKEY List,15.99
5,1.0,1.0,5.0,0.0,1.791759469228055,lightMedium,brown,oily,brown,P455369,The INKEY List,15.99
4,0.0,0.923076987,13.0,0.6931471805599453,2.5649493574615367,medium,brown,combination,black,P455369,The INKEY List,15.99
5,1.0,0.846153975,13.0,1.0986122886681098,2.4849066497880004,mediumTan,brown,combination,black,P455369,The INKEY List,15.99
5,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,lightMedium,brown,dry,black,P455369,The INKEY List,15.99
3,0.0,0.875,8.0,0.6931471805599453,2.0794415416798357,mediumTan,brown,oily,black,P455369,The INKEY List,15.99
5,1.0,1.0,36.0,0.0,3.6109179126442243,fairLight,hazel,combination,blonde,P455369,The INKEY List,15.99
4,1.0,1.0,9.0,0.0,2.302585092994046,light,blue,oily,brown,P455369,The INKEY List,15.99
5,1.0,1.0,6.0,0.0,1.9459101490553132,light,hazel,combination,brown,P455369,The INKEY List,15.99
3,0.0,0.5,4.0,1.0986122886681098,1.0986122886681098,fair,hazel,oily,blonde,P467249,Fenty Skin,39.0
5,1.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,fair,hazel,combination,brown,P467249,Fenty Skin,39.0
5,1.0,1.0,5.0,0.0,1.791759469228055,lightMedium,brown,dry,brown,P467249,Fenty Skin,39.0
5,1.0,0.923076987,13.0,0.6931471805599453,2.5649493574615367,fair,blue,combination,blonde,P467249,Fenty Skin,39.0
5,1.0,0.5,8.0,1.6094379124341003,1.6094379124341003,lightMedium,brown,combination,brown,P467249,Fenty Skin,39.0
4,1.0,0.857142985,14.0,1.0986122886681098,2.5649493574615367,tan,brown,oily,black,P467249,Fenty Skin,39.0
4,1.0,1.0,4.0,0.0,1.6094379124341003,fair,brown,combination,brown,P467249,Fenty Skin,39.0
1,0.0,0.666666985,6.0,1.0986122886681098,1.6094379124341003,tan,brown,normal,black,P467249,Fenty Skin,39.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,deep,brown,combination,black,P467249,Fenty Skin,39.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,mediumTan,brown,dry,black,P467249,Fenty Skin,39.0
2,0.0,0.400000006,5.0,1.3862943611198906,1.0986122886681098,fairLight,blue,combination,brown,P467249,Fenty Skin,39.0
5,1.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,light,green,combination,auburn,P467249,Fenty Skin,39.0
5,1.0,0.666666985,6.0,1.0986122886681098,1.6094379124341003,lightMedium,brown,combination,brown,P467249,Fenty Skin,39.0
5,1.0,1.0,6.0,0.0,1.9459101490553132,light,blue,dry,blonde,P467249,Fenty Skin,39.0
1,0.0,0.3125,32.0,3.1354942159291497,2.3978952727983707,mediumTan,brown,combination,brown,P467249,Fenty Skin,39.0
5,1.0,0.97142899,35.0,0.6931471805599453,3.5553480614894135,light,green,oily,brown,P467249,Fenty Skin,39.0
5,1.0,1.0,13.0,0.0,2.6390573296152584,medium,green,combination,brown,P467249,Fenty Skin,39.0
5,1.0,0.75,8.0,1.0986122886681098,1.9459101490553132,rich,brown,combination,black,P467249,Fenty Skin,39.0
1,0.0,1.0,13.0,0.0,2.6390573296152584,light,blue,normal,blonde,P281835,GLO Science,159.0
3,0.0,0.875,24.0,1.3862943611198906,3.091042453358316,porcelain,brown,combination,brunette,P281835,GLO Science,159.0
3,0.0,0.75,12.0,1.3862943611198906,2.302585092994046,medium,hazel,normal,brunette,P281835,GLO Science,159.0
1,0.0,1.0,15.0,0.0,2.772588722239781,light,brown,combination,brunette,P281835,GLO Science,159.0
5,1.0,0.857142985,7.0,0.6931471805599453,1.9459101490553132,fair,blue,dry,brunette,P281835,GLO Science,159.0
5,1.0,1.0,16.0,0.0,2.833213344056216,medium,brown,dry,brunette,P281835,GLO Science,159.0
2,0.0,0.75,4.0,0.6931471805599453,1.3862943611198906,fair,brown,dry,black,P281835,GLO Science,159.0
1,0.0,0.5,6.0,1.3862943611198906,1.3862943611198906,deep,brown,oily,black,P281835,GLO Science,159.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,light,brown,combination,brunette,P281835,GLO Science,159.0
5,1.0,0.954545021,22.0,0.6931471805599453,3.091042453358316,light,brown,combination,brunette,P281835,GLO Science,159.0
5,1.0,0.947368026,19.0,0.6931471805599453,2.9444389791664403,light,brown,combination,brunette,P281835,GLO Science,159.0
1,1.0,0.652173996,23.0,2.1972245773362196,2.772588722239781,light,brown,combination,brunette,P281835,GLO Science,159.0
5,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,light,brown,combination,brunette,P281835,GLO Science,159.0
3,1.0,0.5,14.0,2.0794415416798357,2.0794415416798357,light,brown,combination,brunette,P281835,GLO Science,159.0
1,1.0,0.476190001,21.0,2.4849066497880004,2.3978952727983707,light,brown,dry,brunette,P281835,GLO Science,159.0
1,1.0,0.518518984,27.0,2.6390573296152584,2.70805020110221,light,brown,combination,brunette,P281835,GLO Science,159.0
5,1.0,0.600000024,10.0,1.6094379124341003,1.9459101490553132,light,brown,normal,brunette,P281835,GLO Science,159.0
5,1.0,0.909090996,11.0,0.6931471805599453,2.3978952727983707,light,brown,combination,brunette,P281835,GLO Science,159.0
5,1.0,0.875,8.0,0.6931471805599453,2.0794415416798357,light,brown,combination,brunette,P281835,GLO Science,159.0
5,1.0,0.899999976,10.0,0.6931471805599453,2.302585092994046,light,brown,combination,brunette,P281835,GLO Science,159.0
5,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,light,brown,combination,brunette,P281835,GLO Science,159.0
1,1.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,fair,brown,oily,brown,P394397,Murad,71.0
5,1.0,1.0,9.0,0.0,2.302585092994046,fair,brown,combination,brown,P394397,Murad,71.0
4,1.0,1.0,6.0,0.0,1.9459101490553132,fair,brown,combination,brown,P394397,Murad,71.0
5,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,fair,brown,combination,brown,P394397,Murad,71.0
5,1.0,1.0,6.0,0.0,1.9459101490553132,fair,brown,dry,brown,P394397,Murad,71.0
5,1.0,0.5,4.0,1.0986122886681098,1.0986122886681098,fair,hazel,combination,blonde,P481739,Skinfix,48.0
2,0.0,0.857142985,21.0,1.3862943611198906,2.9444389791664403,fair,brown,combination,black,P481739,Skinfix,48.0
1,0.0,0.875,16.0,1.0986122886681098,2.70805020110221,light,blue,combination,blonde,P481739,Skinfix,48.0
4,1.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,tan,brown,combination,black,P454396,fresh,45.0
3,0.0,0.5,6.0,1.3862943611198906,1.3862943611198906,light,brown,combination,brown,P454396,fresh,45.0
3,0.0,1.0,10.0,0.0,2.3978952727983707,medium,brown,combination,black,P454396,fresh,45.0
5,1.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,fair,brown,normal,auburn,P428100,Peter Thomas Roth,105.0
4,1.0,0.166666999,6.0,1.791759469228055,0.6931471805599453,fair,brown,normal,blonde,P428100,Peter Thomas Roth,105.0
5,1.0,0.887639999,89.0,2.3978952727983707,4.382026634673881,light,brown,combination,red,P428100,Peter Thomas Roth,105.0
1,0.0,0.629630029,27.0,2.3978952727983707,2.8903717578961645,light,green,combination,blonde,P428100,Peter Thomas Roth,105.0
4,1.0,0.821429014,28.0,1.791759469228055,3.1780538303479458,fair,brown,combination,brown,P454084,Josie Maran,69.0
3,1.0,0.923076987,13.0,0.6931471805599453,2.5649493574615367,lightMedium,blue,combination,brown,P454084,Josie Maran,69.0
4,1.0,1.0,10.0,0.0,2.3978952727983707,fair,blue,combination,blonde,P454084,Josie Maran,69.0
1,0.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,lightMedium,brown,combination,brown,P454084,Josie Maran,69.0
5,1.0,1.0,25.0,0.0,3.258096538021482,lightMedium,hazel,normal,brown,P454084,Josie Maran,69.0
5,1.0,0.727272987,11.0,1.3862943611198906,2.1972245773362196,mediumTan,brown,oily,brown,P427412,The Ordinary,11.1
1,0.0,0.818181992,11.0,1.0986122886681098,2.302585092994046,medium,green,combination,blonde,P427412,The Ordinary,11.1
5,1.0,0.916666985,24.0,1.0986122886681098,3.1354942159291497,light,green,combination,brown,P427412,The Ordinary,11.1
5,1.0,0.0,6.0,1.9459101490553132,0.0,light,brown,dry,black,P427412,The Ordinary,11.1
5,1.0,0.92682898,113.72000000000116,2.302585092994046,4.74493212836325,lightMedium,brown,normal,brown,P427412,The Ordinary,11.1
5,1.0,0.666666985,6.0,1.0986122886681098,1.6094379124341003,fair,brown,combination,black,P427412,The Ordinary,11.1
5,1.0,0.981481016,54.0,0.6931471805599453,3.9889840465642745,light,brown,normal,brown,P427412,The Ordinary,11.1
5,1.0,1.0,17.0,0.0,2.8903717578961645,rich,brown,normal,black,P427412,The Ordinary,11.1
5,1.0,0.842104971,19.0,1.3862943611198906,2.833213344056216,light,brown,combination,black,P427412,The Ordinary,11.1
5,1.0,1.0,7.0,0.0,2.0794415416798357,medium,brown,dry,brown,P427412,The Ordinary,11.1
5,1.0,0.857142985,7.0,0.6931471805599453,1.9459101490553132,lightMedium,brown,combination,black,P427412,The Ordinary,11.1
5,1.0,0.959999979,25.0,0.6931471805599453,3.2188758248682006,medium,brown,combination,black,P427412,The Ordinary,11.1
2,0.0,0.708333015,24.0,2.0794415416798357,2.8903717578961645,tan,brown,normal,black,P427412,The Ordinary,11.1
5,1.0,0.980000019,50.0,0.6931471805599453,3.912023005428146,fair,hazel,combination,blonde,P427412,The Ordinary,11.1
1,0.0,0.833333015,12.0,1.0986122886681098,2.3978952727983707,light,brown,normal,brown,P427412,The Ordinary,11.1
3,0.0,0.333332986,6.0,1.6094379124341003,1.0986122886681098,mediumTan,brown,combination,brown,P427412,The Ordinary,11.1
1,0.0,0.583333015,12.0,1.791759469228055,2.0794415416798357,medium,brown,combination,black,P475543,Glow Recipe,45.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,fair,hazel,combination,brown,P475543,Glow Recipe,45.0
3,1.0,0.600000024,5.0,1.0986122886681098,1.3862943611198906,light,green,combination,blonde,P475543,Glow Recipe,45.0
3,0.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,mediumTan,brown,combination,brown,P475543,Glow Recipe,45.0
2,0.0,0.375,8.0,1.791759469228055,1.3862943611198906,light,hazel,combination,brown,P475543,Glow Recipe,45.0
3,0.0,0.833333015,6.0,0.6931471805599453,1.791759469228055,mediumTan,hazel,combination,black,P475543,Glow Recipe,45.0
3,0.0,0.600000024,5.0,1.0986122886681098,1.3862943611198906,fair,hazel,combination,brown,P475543,Glow Recipe,45.0
5,1.0,0.461537987,13.0,2.0794415416798357,1.9459101490553132,lightMedium,brown,oily,black,P475543,Glow Recipe,45.0
4,1.0,0.600000024,5.0,1.0986122886681098,1.3862943611198906,mediumTan,brown,combination,brown,P475543,Glow Recipe,45.0
5,1.0,0.875,8.0,0.6931471805599453,2.0794415416798357,fair,green,combination,blonde,P475543,Glow Recipe,45.0
4,0.0,0.625,8.0,1.3862943611198906,1.791759469228055,fair,green,dry,red,P467615,Dr. Jart+,42.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,light,hazel,combination,brown,P467615,Dr. Jart+,42.0
5,1.0,1.0,6.0,0.0,1.9459101490553132,fair,hazel,combination,brown,P467615,Dr. Jart+,42.0
2,1.0,0.6875,16.0,1.791759469228055,2.4849066497880004,medium,brown,dry,brown,P467615,Dr. Jart+,42.0
4,1.0,1.0,4.0,0.0,1.6094379124341003,fair,blue,dry,blonde,P460578,goop,98.0
1,0.0,0.25,12.0,2.302585092994046,1.3862943611198906,lightMedium,brown,dry,brown,P471788,Murad,17.0
5,1.0,0.8125,32.0,1.9459101490553132,3.295836866004329,light,hazel,combination,brown,P471788,Murad,17.0
5,1.0,1.0,5.0,0.0,1.791759469228055,lightMedium,blue,combination,blonde,P471788,Murad,17.0
4,1.0,0.75,4.0,0.6931471805599453,1.3862943611198906,fair,blue,oily,brown,P471788,Murad,17.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,fair,blue,combination,brown,P471788,Murad,17.0
3,1.0,0.777778029,9.0,1.0986122886681098,2.0794415416798357,lightMedium,blue,combination,brown,P471788,Murad,17.0
3,1.0,0.0,7.0,2.0794415416798357,0.0,fair,blue,oily,brown,P471788,Murad,17.0
5,1.0,0.5,4.0,1.0986122886681098,1.0986122886681098,light,brown,combination,brown,P501254,Glow Recipe,40.0
2,0.0,0.850000024,40.0,1.9459101490553132,3.5553480614894135,fair,brown,dry,red,P501254,Glow Recipe,40.0
5,1.0,1.0,6.0,0.0,1.9459101490553132,lightMedium,hazel,combination,blonde,P501254,Glow Recipe,40.0
5,1.0,0.877192974,57.0,2.0794415416798357,3.9318256327243257,fairLight,brown,dry,red,P387261,Peter Thomas Roth,60.0
5,1.0,0.800000012,5.0,0.6931471805599453,1.6094379124341003,fair,blue,combination,blonde,P387261,Peter Thomas Roth,60.0
5,1.0,0.79310298,29.0,1.9459101490553132,3.1780538303479458,lightMedium,brown,dry,black,P387261,Peter Thomas Roth,60.0
5,1.0,1.0,18.0,0.0,2.9444389791664403,fair,brown,oily,brown,P387261,Peter Thomas Roth,60.0
5,1.0,0.899999976,10.0,0.6931471805599453,2.302585092994046,deep,brown,oily,black,P387261,Peter Thomas Roth,60.0
5,1.0,0.861110985,36.0,1.791759469228055,3.4657359027997265,fair,brown,combination,black,P387261,Peter Thomas Roth,60.0
5,1.0,0.875,8.0,0.6931471805599453,2.0794415416798357,fair,brown,combination,black,P387261,Peter Thomas Roth,60.0
5,1.0,0.857142985,14.0,1.0986122886681098,2.5649493574615367,fair,brown,combination,black,P387261,Peter Thomas Roth,60.0
5,1.0,1.0,4.0,0.0,1.6094379124341003,light,blue,dry,blonde,P469490,LANEIGE,25.0
2,0.0,0.800000012,10.0,1.0986122886681098,2.1972245773362196,light,brown,combination,brown,P469490,LANEIGE,25.0
2,0.0,0.75,8.0,1.0986122886681098,1.9459101490553132,fairLight,blue,dry,brown,P469490,LANEIGE,25.0
1,0.0,0.727272987,22.0,1.9459101490553132,2.833213344056216,fairLight,Grey,dry,blonde,P469490,LANEIGE,25.0
5,1.0,0.666666985,18.0,1.9459101490553132,2.5649493574615367,light,blue,normal,brown,P469490,LANEIGE,25.0
2,1.0,0.0,6.0,1.9459101490553132,0.0,lightMedium,brown,normal,brown,P469490,LANEIGE,25.0
3,0.0,0.75,4.0,0.6931471805599453,1.3862943611198906,light,green,dry,blonde,P469490,LANEIGE,25.0
2,0.0,0.5,10.0,1.791759469228055,1.791759469228055,mediumTan,brown,dry,black,P469490,LANEIGE,25.0
3,0.0,0.906976998,43.0,1.6094379124341003,3.6888794541139363,light,green,combination,brown,P469490,LANEIGE,25.0
5,1.0,1.0,6.0,0.0,1.9459101490553132,light,brown,dry,blonde,P469490,LANEIGE,25.0
2,0.0,0.78947401,19.0,1.6094379124341003,2.772588722239781,light,blue,combination,brown,P469490,LANEIGE,25.0
3,1.0,0.863636017,22.0,1.3862943611198906,2.995732273553991,fair,green,combination,brown,P469490,LANEIGE,25.0
5,1.0,0.100000001,10.0,2.302585092994046,0.6931471805599453,lightMedium,green,combination,blonde,P469490,LANEIGE,25.0
4,1.0,1.0,15.0,0.0,2.772588722239781,fair,hazel,combination,brown,P423136,Dermalogica,42.0
5,1.0,0.5,6.0,1.3862943611198906,1.3862943611198906,light,hazel,dry,red,P423136,Dermalogica,42.0
5,1.0,0.444444001,9.0,1.791759469228055,1.6094379124341003,light,brown,combination,brown,P423136,Dermalogica,42.0
2,0.0,0.857142985,7.0,0.6931471805599453,1.9459101490553132,tan,brown,normal,black,P432241,CLINIQUE,45.0
2,0.0,0.857142985,7.0,0.6931471805599453,1.9459101490553132,light,brown,dry,black,P432241,CLINIQUE,45.0
5,1.0,0.909090996,11.0,0.6931471805599453,2.3978952727983707,light,hazel,combination,brown,P432241,CLINIQUE,45.0
4,1.0,1.0,10.0,0.0,2.3978952727983707,lightMedium,green,dry,brown,P432241,CLINIQUE,45.0
1,0.0,0.600000024,5.0,1.0986122886681098,1.3862943611198906,fair,green,normal,blonde,P432241,CLINIQUE,45.0
4,1.0,0.823529005,17.0,1.3862943611198906,2.70805020110221,fair,brown,combination,black,P432241,CLINIQUE,45.0
2,0.0,1.0,4.0,0.0,1.6094379124341003,mediumTan,brown,normal,black,P443700,Dermalogica,13.0
1,0.0,0.181817994,11.0,2.302585092994046,1.0986122886681098,lightMedium,brown,combination,brown,P443700,Dermalogica,13.0
5,1.0,0.875,16.0,1.0986122886681098,2.70805020110221,light,brown,dry,brown,P443700,Dermalogica,13.0
5,1.0,0.0,4.0,1.6094379124341003,0.0,tan,brown,combination,brown,P443700,Dermalogica,13.0
1,0.0,0.526315987,19.0,2.302585092994046,2.3978952727983707,lightMedium,blue,combination,blonde,P443700,Dermalogica,13.0
5,1.0,0.736841977,19.0,1.791759469228055,2.70805020110221,light,brown,dry,blonde,P443700,Dermalogica,13.0
3,1.0,0.200000003,5.0,1.6094379124341003,0.6931471805599453,fair,hazel,combination,brown,P466122,fresh,44.0
5,1.0,1.0,7.0,0.0,2.0794415416798357,fairLight,brown,combination,brown,P416561,Biossance,54.0
